diary_date,activity_text,source_file,worksheet,unique_to_source,status,all_sources_for_date
2025-06-05,Laying of Drainage Line Northerns Lots,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,024,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::024; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::024; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::024
2025-06-05,Laying of Drainage Line Northerns Lots,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,024,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::024; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::024; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::024
2025-06-05,Laying of Drainage Line Northerns Lots,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,024,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::024; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::024; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::024
2025-06-05,Minor Hydrocarbon. Cleaned up waste to be taken off site in Hydrocarbon IBC at the end of project,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,024,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::024; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::024; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::024
2025-06-05,Minor Hydrocarbon. Cleaned up waste to be taken off site in Hydrocarbon IBC at the end of project,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,024,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::024; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::024; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::024
2025-06-05,Minor Hydrocarbon. Cleaned up waste to be taken off site in Hydrocarbon IBC at the end of project,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,024,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::024; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::024; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::024
2025-06-05,Mix material to Eastern Boundary Northern Lots,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,024,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::024; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::024; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::024
2025-06-05,Mix material to Eastern Boundary Northern Lots,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,024,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::024; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::024; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::024
2025-06-05,Mix material to Eastern Boundary Northern Lots,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,024,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::024; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::024; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::024
2025-06-06,Conditioned basecouse for,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,025,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::025; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::025; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::025
2025-06-06,Conditioned basecouse for,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,025,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::025; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::025; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::025
2025-06-06,Conditioned basecouse for,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,025,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::025; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::025; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::025
2025-06-06,Drainage Installation Northern Line,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,025,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::025; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::025; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::025
2025-06-06,Drainage Installation Northern Line,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,025,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::025; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::025; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::025
2025-06-06,Drainage Installation Northern Line,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,025,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::025; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::025; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::025
2025-06-06,NDM Testing to Northern Lots and Lot 199,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,025,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::025; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::025; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::025
2025-06-06,NDM Testing to Northern Lots and Lot 199,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,025,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::025; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::025; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::025
2025-06-06,NDM Testing to Northern Lots and Lot 199,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,025,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::025; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::025; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::025
2025-06-06,Rolled Mixed Material and Level Lots 119,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,025,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::025; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::025; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::025
2025-06-06,Rolled Mixed Material and Level Lots 119,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,025,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::025; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::025; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::025
2025-06-06,Rolled Mixed Material and Level Lots 119,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,025,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::025; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::025; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::025
2025-06-09,Backfill Drainage line to Northern Lots,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,026,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::026; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::026; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::026
2025-06-09,Backfill Drainage line to Northern Lots,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,026,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::026; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::026; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::026
2025-06-09,Backfill Drainage line to Northern Lots,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,026,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::026; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::026; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::026
2025-06-09,Compaction Test Results to lot 119 and mixed material returned conforming,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,026,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::026; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::026; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::026
2025-06-09,Compaction Test Results to lot 119 and mixed material returned conforming,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,026,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::026; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::026; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::026
2025-06-09,Compaction Test Results to lot 119 and mixed material returned conforming,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,026,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::026; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::026; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::026
2025-06-09,Placement of fill to Northern Lots Approx 500t installed,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,026,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::026; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::026; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::026
2025-06-09,Placement of fill to Northern Lots Approx 500t installed,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,026,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::026; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::026; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::026
2025-06-09,Placement of fill to Northern Lots Approx 500t installed,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,026,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::026; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::026; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::026
2025-06-10,Ongoing Backfill of Trenches,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,027,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::027; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::027; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::027
2025-06-10,Ongoing Backfill of Trenches,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,027,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::027; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::027; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::027
2025-06-10,Ongoing Backfill of Trenches,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,027,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::027; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::027; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::027
2025-06-10,Placement of fill to Northern Lots,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,027,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::027; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::027; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::027
2025-06-10,Placement of fill to Northern Lots,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,027,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::027; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::027; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::027
2025-06-10,Placement of fill to Northern Lots,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,027,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::027; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::027; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::027
2025-06-11,Drainage Patching,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,028,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::028; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::028; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::028
2025-06-11,Drainage Patching,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,028,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::028; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::028; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::028
2025-06-11,Drainage Patching,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,028,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::028; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::028; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::028
2025-06-11,Placement of fill to Northern Lots,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,028,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::028; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::028; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::028
2025-06-11,Placement of fill to Northern Lots,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,028,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::028; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::028; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::028
2025-06-11,Placement of fill to Northern Lots,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,028,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::028; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::028; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::028
2025-06-12,Carpark Repairs,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,029,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::029; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::029; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::029
2025-06-12,Carpark Repairs,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,029,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::029; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::029; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::029
2025-06-12,Carpark Repairs,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,029,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::029; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::029; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::029
2025-06-12,Placement of fill to Northern Lots,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,029,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::029; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::029; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::029
2025-06-12,Placement of fill to Northern Lots,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,029,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::029; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::029; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::029
2025-06-12,Placement of fill to Northern Lots,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,029,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::029; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::029; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::029
2025-06-14,Carpark Repairs Patch Holes near Station Platform,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,031,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::031; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::031; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::031
2025-06-14,Carpark Repairs Patch Holes near Station Platform,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,031,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::031; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::031; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::031
2025-06-14,Carpark Repairs Patch Holes near Station Platform,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,031,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::031; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::031; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::031
2025-06-14,Placement of fill to Northern Lots,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,031,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::031; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::031; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::031
2025-06-14,Placement of fill to Northern Lots,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,031,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::031; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::031; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::031
2025-06-14,Placement of fill to Northern Lots,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,031,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::031; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::031; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::031
2025-06-16,Commence Excavation of Gravel to Northern Lots Strip,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,032,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::032; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::032; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::032
2025-06-16,Commence Excavation of Gravel to Northern Lots Strip,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,032,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::032; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::032; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::032
2025-06-16,Commence Excavation of Gravel to Northern Lots Strip,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,032,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::032; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::032; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::032
2025-06-16,Placement of fill to Northern Lots,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,032,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::032; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::032; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::032
2025-06-16,Placement of fill to Northern Lots,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,032,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::032; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::032; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::032
2025-06-16,Placement of fill to Northern Lots,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,032,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::032; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::032; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::032
2025-06-16,Removal of Dust Fence,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,032,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::032; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::032; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::032
2025-06-16,Removal of Dust Fence,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,032,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::032; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::032; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::032
2025-06-16,Removal of Dust Fence,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,032,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::032; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::032; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::032
2025-06-17,Breaking up of gravel along Fenceline,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,033,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::033; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::033; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::033
2025-06-17,Breaking up of gravel along Fenceline,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,033,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::033; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::033; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::033
2025-06-17,Breaking up of gravel along Fenceline,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,033,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::033; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::033; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::033
2025-06-17,Placement of fill to Northern Lots,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,033,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::033; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::033; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::033
2025-06-17,Placement of fill to Northern Lots,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,033,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::033; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::033; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::033
2025-06-17,Placement of fill to Northern Lots,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,033,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::033; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::033; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::033
2025-06-18,Foundation Prep Along Fence,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,034,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::034; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::034; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::034
2025-06-18,Foundation Prep Along Fence,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,034,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::034; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::034; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::034
2025-06-18,Foundation Prep Along Fence,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,034,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::034; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::034; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::034
2025-06-18,Locate Joints of SPM,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,034,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::034; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::034; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::034
2025-06-18,Locate Joints of SPM,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,034,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::034; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::034; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::034
2025-06-18,Locate Joints of SPM,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,034,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::034; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::034; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::034
2025-06-18,Placement of fill to Northern Lots,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,034,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::034; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::034; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::034
2025-06-18,Placement of fill to Northern Lots,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,034,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::034; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::034; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::034
2025-06-18,Placement of fill to Northern Lots,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,034,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::034; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::034; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::034
2025-06-18,Sump Works,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,034,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::034; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::034; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::034
2025-06-18,Sump Works,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,034,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::034; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::034; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::034
2025-06-18,Sump Works,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,034,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::034; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::034; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::034
2025-06-19,Location of Addional Services,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,035,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::035; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::035; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::035
2025-06-19,Location of Addional Services,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,035,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::035; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::035; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::035
2025-06-19,Location of Addional Services,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,035,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::035; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::035; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::035
2025-06-19,Patching Drainage lines,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,035,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::035; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::035; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::035
